"date","Name","USGS","ANALYTE_GROUP2","remark","value"
2013-09-24,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.14
2013-09-24,"Alafia R at Bell Shoals",2301500,"TOC",NA,16.6
2013-09-24,"Alafia R at Bell Shoals",2301500,"Temperature",NA,25.33
2013-09-24,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,22.8
2013-09-24,"Alafia R at Bell Shoals",2301500,"pH",NA,7.31
2013-09-24,"Alafia R at Lithia",2301500,"Chlorophyll",NA,11.94
2013-09-24,"Alafia R at Lithia",2301500,"Color",NA,74.9
2013-09-24,"Alafia R at Lithia",2301500,"DO",NA,6.605
2013-09-24,"Alafia R at Lithia",2301500,"Fluoride",NA,1.29
2013-09-24,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.273
2013-09-24,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.736
2013-09-24,"Alafia R at Lithia",2301500,"Salinity",NA,0.16
2013-09-24,"Alafia R at Lithia",2301500,"TOC",NA,15.2
2013-09-24,"Alafia R at Lithia",2301500,"Temperature",NA,25.45
2013-09-24,"Alafia R at Lithia",2301500,"Turbidity",NA,18.9
2013-09-24,"Alafia R at Lithia",2301500,"pH",NA,7.3875
2013-10-03,"Alafia R at Lithia",2301500,"Alkalinity",NA,112
2013-10-03,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.3
2013-10-03,"Alafia R at Lithia",2301500,"Color",NA,99
2013-10-03,"Alafia R at Lithia",2301500,"DO",NA,5.295
2013-10-03,"Alafia R at Lithia",2301500,"Fluoride",NA,1.8
2013-10-03,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.8
2013-10-03,"Alafia R at Lithia",2301500,"TOC",NA,16
2013-10-03,"Alafia R at Lithia",2301500,"Temperature",NA,25.3
2013-10-03,"Alafia R at Lithia",2301500,"Turbidity",NA,7
2013-10-03,"Alafia R at Lithia",2301500,"pH",NA,7.2
2013-10-15,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,4.48
2013-10-15,"Hillsborough R at Morris Br",2303330,"Color",NA,72.8
2013-10-15,"Hillsborough R at Morris Br",2303330,"DO",NA,2.57
2013-10-15,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.26
2013-10-15,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.016
2013-10-15,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.276
2013-10-15,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.13
2013-10-15,"Hillsborough R at Morris Br",2303330,"TOC",NA,16.1
2013-10-15,"Hillsborough R at Morris Br",2303330,"Temperature",NA,22.0325
2013-10-15,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,2.7
2013-10-15,"Hillsborough R at Morris Br",2303330,"pH",NA,7.25
2013-10-21,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.04
2013-10-21,"Alafia R at Bell Shoals",2301500,"Color",NA,28.9
2013-10-21,"Alafia R at Bell Shoals",2301500,"DO",NA,6.3075
2013-10-21,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.4
2013-10-21,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.869
2013-10-21,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,1.041
2013-10-21,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.245
2013-10-21,"Alafia R at Bell Shoals",2301500,"TOC",NA,8.9
2013-10-21,"Alafia R at Bell Shoals",2301500,"Temperature",NA,24.96
2013-10-21,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,6.6
2013-10-21,"Alafia R at Bell Shoals",2301500,"pH",NA,7.7025
2013-10-21,"Alafia R at Lithia",2301500,"Chlorophyll",NA,4.14
2013-10-21,"Alafia R at Lithia",2301500,"Color",NA,36.3
2013-10-21,"Alafia R at Lithia",2301500,"DO",NA,7.17
2013-10-21,"Alafia R at Lithia",2301500,"Fluoride",NA,1.84
2013-10-21,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.83
2013-10-21,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.369
2013-10-21,"Alafia R at Lithia",2301500,"Salinity",NA,0.24
2013-10-21,"Alafia R at Lithia",2301500,"TOC",NA,11.9
2013-10-21,"Alafia R at Lithia",2301500,"Temperature",NA,25.25
2013-10-21,"Alafia R at Lithia",2301500,"Turbidity",NA,7.2
2013-10-21,"Alafia R at Lithia",2301500,"pH",NA,7.78
2013-11-04,"Alafia R at Lithia",2301500,"Alkalinity",NA,115
2013-11-04,"Alafia R at Lithia",2301500,"Chlorophyll",NA,2.7
2013-11-04,"Alafia R at Lithia",2301500,"Color",NA,48
2013-11-04,"Alafia R at Lithia",2301500,"DO",NA,8.73
2013-11-04,"Alafia R at Lithia",2301500,"Fluoride",NA,1.3
2013-11-04,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.1
2013-11-04,"Alafia R at Lithia",2301500,"TOC",NA,11
2013-11-04,"Alafia R at Lithia",2301500,"Temperature",NA,21.1
2013-11-04,"Alafia R at Lithia",2301500,"Turbidity",NA,4.7
2013-11-04,"Alafia R at Lithia",2301500,"pH",NA,7.8
2013-11-13,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,5.44
2013-11-13,"Hillsborough R at Morris Br",2303330,"Color",NA,30.4
2013-11-13,"Hillsborough R at Morris Br",2303330,"DO",NA,5.1
2013-11-13,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.24
2013-11-13,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.429
2013-11-13,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.171
2013-11-13,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.18
2013-11-13,"Hillsborough R at Morris Br",2303330,"TOC",NA,8.2
2013-11-13,"Hillsborough R at Morris Br",2303330,"Temperature",NA,20.33
2013-11-13,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,2.4
2013-11-13,"Hillsborough R at Morris Br",2303330,"pH",NA,7.43
2013-11-26,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.06
2013-11-26,"Alafia R at Bell Shoals",2301500,"Color",NA,14.1
2013-11-26,"Alafia R at Bell Shoals",2301500,"DO",NA,6.805
2013-11-26,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.85
2013-11-26,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,2.412
2013-11-26,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.506
2013-11-26,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.24
2013-11-26,"Alafia R at Bell Shoals",2301500,"TOC",NA,5.1
2013-11-26,"Alafia R at Bell Shoals",2301500,"Temperature",NA,22.1425
2013-11-26,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.2
2013-11-26,"Alafia R at Bell Shoals",2301500,"pH",NA,7.7475
2013-11-26,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.78
2013-11-26,"Alafia R at Lithia",2301500,"Color",NA,26.9
2013-11-26,"Alafia R at Lithia",2301500,"DO",NA,8.78
2013-11-26,"Alafia R at Lithia",2301500,"Fluoride",NA,1.54
2013-11-26,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.841
2013-11-26,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.094
2013-11-26,"Alafia R at Lithia",2301500,"Salinity",NA,0.22
2013-11-26,"Alafia R at Lithia",2301500,"TOC",NA,9.2
2013-11-26,"Alafia R at Lithia",2301500,"Temperature",NA,20.2
2013-11-26,"Alafia R at Lithia",2301500,"Turbidity",NA,2.6
2013-11-26,"Alafia R at Lithia",2301500,"pH",NA,7.94
2013-12-02,"Alafia R at Lithia",2301500,"Alkalinity",NA,114
2013-12-02,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.4
2013-12-02,"Alafia R at Lithia",2301500,"Color",NA,43
2013-12-02,"Alafia R at Lithia",2301500,"DO",NA,9.68
2013-12-02,"Alafia R at Lithia",2301500,"Fluoride",NA,1.4
2013-12-02,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.2
2013-12-02,"Alafia R at Lithia",2301500,"TOC",NA,9.7
2013-12-02,"Alafia R at Lithia",2301500,"Temperature",NA,18.4
2013-12-02,"Alafia R at Lithia",2301500,"Turbidity",NA,1.9
2013-12-02,"Alafia R at Lithia",2301500,"pH",NA,7.85
2013-12-18,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.3
2013-12-18,"Alafia R at Bell Shoals",2301500,"Color",NA,19.3
2013-12-18,"Alafia R at Bell Shoals",2301500,"DO",NA,7.5525
2013-12-18,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.85
2013-12-18,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.974
2013-12-18,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.64
2013-12-18,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.23
2013-12-18,"Alafia R at Bell Shoals",2301500,"TOC",NA,5.7
2013-12-18,"Alafia R at Bell Shoals",2301500,"Temperature",NA,18.5475
2013-12-18,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.4
2013-12-18,"Alafia R at Bell Shoals",2301500,"pH",NA,7.89
2013-12-18,"Alafia R at Lithia",2301500,"Chlorophyll",NA,4.62
2013-12-18,"Alafia R at Lithia",2301500,"Color",NA,30.3
2013-12-18,"Alafia R at Lithia",2301500,"DO",NA,9.77
2013-12-18,"Alafia R at Lithia",2301500,"Fluoride",NA,1.44
2013-12-18,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.518
2013-12-18,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.078
2013-12-18,"Alafia R at Lithia",2301500,"Salinity",NA,0.22
2013-12-18,"Alafia R at Lithia",2301500,"TOC",NA,9.1
2013-12-18,"Alafia R at Lithia",2301500,"Temperature",NA,15.18
2013-12-18,"Alafia R at Lithia",2301500,"Turbidity",NA,1.9
2013-12-18,"Alafia R at Lithia",2301500,"pH",NA,8.05
2013-12-30,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,3.26
2013-12-30,"Hillsborough R at Morris Br",2303330,"Color",NA,14.3
2013-12-30,"Hillsborough R at Morris Br",2303330,"DO",NA,6.19
2013-12-30,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.22
2013-12-30,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.328
2013-12-30,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.104
2013-12-30,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.19
2013-12-30,"Hillsborough R at Morris Br",2303330,"TOC",NA,4.3
2013-12-30,"Hillsborough R at Morris Br",2303330,"Temperature",NA,20.01
2013-12-30,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,1.9
2013-12-30,"Hillsborough R at Morris Br",2303330,"pH",NA,7.85
2014-01-06,"Alafia R at Lithia",2301500,"Alkalinity",NA,104
2014-01-06,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.3
2014-01-06,"Alafia R at Lithia",2301500,"Color",NA,57
2014-01-06,"Alafia R at Lithia",2301500,"DO",NA,9.3
2014-01-06,"Alafia R at Lithia",2301500,"Fluoride",NA,1.4
2014-01-06,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.86
2014-01-06,"Alafia R at Lithia",2301500,"TOC",NA,12
2014-01-06,"Alafia R at Lithia",2301500,"Temperature",NA,17.3
2014-01-06,"Alafia R at Lithia",2301500,"Turbidity",NA,2.3
2014-01-06,"Alafia R at Lithia",2301500,"pH",NA,7.4
2014-01-21,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,4.38
2014-01-21,"Hillsborough R at Morris Br",2303330,"Color",NA,16.4
2014-01-21,"Hillsborough R at Morris Br",2303330,"DO",NA,8.64
2014-01-21,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.23
2014-01-21,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.398
2014-01-21,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.106
2014-01-21,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.18
2014-01-21,"Hillsborough R at Morris Br",2303330,"TOC",NA,5.4
2014-01-21,"Hillsborough R at Morris Br",2303330,"Temperature",NA,15.08
2014-01-21,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,3.6
2014-01-21,"Hillsborough R at Morris Br",2303330,"pH",NA,7.78
2014-01-28,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.02
2014-01-28,"Alafia R at Bell Shoals",2301500,"Color",NA,20.6
2014-01-28,"Alafia R at Bell Shoals",2301500,"DO",NA,9.06
2014-01-28,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.18
2014-01-28,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,2.228
2014-01-28,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.473
2014-01-28,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.27
2014-01-28,"Alafia R at Bell Shoals",2301500,"TOC",NA,7.6
2014-01-28,"Alafia R at Bell Shoals",2301500,"Temperature",NA,17.9175
2014-01-28,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.5
2014-01-28,"Alafia R at Bell Shoals",2301500,"pH",NA,7.935
2014-01-28,"Alafia R at Lithia",2301500,"Chlorophyll",NA,13.4
2014-01-28,"Alafia R at Lithia",2301500,"Color",NA,29.8
2014-01-28,"Alafia R at Lithia",2301500,"DO",NA,11.21
2014-01-28,"Alafia R at Lithia",2301500,"Fluoride",NA,1.69
2014-01-28,"Alafia R at Lithia",2301500,"Nitrogen",NA,2.011
2014-01-28,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.757
2014-01-28,"Alafia R at Lithia",2301500,"Salinity",NA,0.29
2014-01-28,"Alafia R at Lithia",2301500,"TOC",NA,11.2
2014-01-28,"Alafia R at Lithia",2301500,"Temperature",NA,15.69
2014-01-28,"Alafia R at Lithia",2301500,"Turbidity",NA,2.6
2014-01-28,"Alafia R at Lithia",2301500,"pH",NA,8.17
2014-02-05,"Alafia R at Lithia",2301500,"Alkalinity",NA,118
2014-02-05,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.8
2014-02-05,"Alafia R at Lithia",2301500,"Color",NA,58
2014-02-05,"Alafia R at Lithia",2301500,"DO",NA,8.935
2014-02-05,"Alafia R at Lithia",2301500,"Fluoride",NA,1.5
2014-02-05,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.91
2014-02-05,"Alafia R at Lithia",2301500,"TOC",NA,13
2014-02-05,"Alafia R at Lithia",2301500,"Temperature",NA,20.9
2014-02-05,"Alafia R at Lithia",2301500,"Turbidity",NA,2.2
2014-02-05,"Alafia R at Lithia",2301500,"pH",NA,7.35
2014-02-19,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,12.06
2014-02-19,"Hillsborough R at Morris Br",2303330,"Color",NA,26.1
2014-02-19,"Hillsborough R at Morris Br",2303330,"DO",NA,8.75
2014-02-19,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.25
2014-02-19,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.188
2014-02-19,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.127
2014-02-19,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.17
2014-02-19,"Hillsborough R at Morris Br",2303330,"TOC",NA,7.5
2014-02-19,"Hillsborough R at Morris Br",2303330,"Temperature",NA,16.62
2014-02-19,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,2.7
2014-02-19,"Hillsborough R at Morris Br",2303330,"pH",NA,7.75
2014-02-24,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.02
2014-02-24,"Alafia R at Bell Shoals",2301500,"Color",NA,26.1
2014-02-24,"Alafia R at Bell Shoals",2301500,"DO",NA,6.195
2014-02-24,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.3
2014-02-24,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.636
2014-02-24,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.606
2014-02-24,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.3
2014-02-24,"Alafia R at Bell Shoals",2301500,"TOC",NA,9.5
2014-02-24,"Alafia R at Bell Shoals",2301500,"Temperature",NA,22.4775
2014-02-24,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.7
2014-02-24,"Alafia R at Bell Shoals",2301500,"pH",NA,7.775
2014-02-24,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.18
2014-02-24,"Alafia R at Lithia",2301500,"Color",NA,35.2
2014-02-24,"Alafia R at Lithia",2301500,"DO",NA,11.93
2014-02-24,"Alafia R at Lithia",2301500,"Fluoride",NA,1.68
2014-02-24,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.354
2014-02-24,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.821
2014-02-24,"Alafia R at Lithia",2301500,"Salinity",NA,0.39
2014-02-24,"Alafia R at Lithia",2301500,"TOC",NA,12.8
2014-02-24,"Alafia R at Lithia",2301500,"Temperature",NA,13.63
2014-02-24,"Alafia R at Lithia",2301500,"Turbidity",NA,2.3
2014-02-24,"Alafia R at Lithia",2301500,"pH",NA,7.91
2014-03-18,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,7.38
2014-03-18,"Hillsborough R at Morris Br",2303330,"Color",NA,26.7
2014-03-18,"Hillsborough R at Morris Br",2303330,"DO",NA,5.53
2014-03-18,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.2
2014-03-18,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.098
2014-03-18,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.162
2014-03-18,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.16
2014-03-18,"Hillsborough R at Morris Br",2303330,"TOC",NA,7.4
2014-03-18,"Hillsborough R at Morris Br",2303330,"Temperature",NA,19.88
2014-03-18,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,3.4
2014-03-18,"Hillsborough R at Morris Br",2303330,"pH",NA,7.39
2014-03-25,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.34
2014-03-25,"Alafia R at Bell Shoals",2301500,"Color",NA,46
2014-03-25,"Alafia R at Bell Shoals",2301500,"DO",NA,6.92
2014-03-25,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.18
2014-03-25,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.583
2014-03-25,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.2
2014-03-25,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.2675
2014-03-25,"Alafia R at Bell Shoals",2301500,"TOC",NA,12.6
2014-03-25,"Alafia R at Bell Shoals",2301500,"Temperature",NA,21.2525
2014-03-25,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,5.1
2014-03-25,"Alafia R at Bell Shoals",2301500,"pH",NA,7.6825
2014-03-25,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.76
2014-03-25,"Alafia R at Lithia",2301500,"Color",NA,50.5
2014-03-25,"Alafia R at Lithia",2301500,"DO",NA,7.51
2014-03-25,"Alafia R at Lithia",2301500,"Fluoride",NA,1.52
2014-03-25,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.032
2014-03-25,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.86
2014-03-25,"Alafia R at Lithia",2301500,"Salinity",NA,0.28
2014-03-25,"Alafia R at Lithia",2301500,"TOC",NA,14.8
2014-03-25,"Alafia R at Lithia",2301500,"Temperature",NA,20.74
2014-03-25,"Alafia R at Lithia",2301500,"Turbidity",NA,8.1
2014-03-25,"Alafia R at Lithia",2301500,"pH",NA,7.73
2014-04-07,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,5.1
2014-04-07,"Hillsborough R at Morris Br",2303330,"Color",NA,55.6
2014-04-07,"Hillsborough R at Morris Br",2303330,"DO",NA,4.72
2014-04-07,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.42
2014-04-07,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.068
2014-04-07,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.241
2014-04-07,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.14
2014-04-07,"Hillsborough R at Morris Br",2303330,"TOC",NA,12.5
2014-04-07,"Hillsborough R at Morris Br",2303330,"Temperature",NA,20.81
2014-04-07,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,1.8
2014-04-07,"Hillsborough R at Morris Br",2303330,"pH",NA,7.46
2014-04-29,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.02
2014-04-29,"Alafia R at Bell Shoals",2301500,"Color",NA,16.4
2014-04-29,"Alafia R at Bell Shoals",2301500,"DO",NA,6.5325
2014-04-29,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1
2014-04-29,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.773
2014-04-29,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.951
2014-04-29,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.3
2014-04-29,"Alafia R at Bell Shoals",2301500,"TOC",NA,6.1
2014-04-29,"Alafia R at Bell Shoals",2301500,"Temperature",NA,24.66
2014-04-29,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.9
2014-04-29,"Alafia R at Bell Shoals",2301500,"pH",NA,7.7675
2014-04-29,"Alafia R at Lithia",2301500,"Chlorophyll",NA,2.02
2014-04-29,"Alafia R at Lithia",2301500,"Color",NA,28.8
2014-04-29,"Alafia R at Lithia",2301500,"DO",NA,9.11
2014-04-29,"Alafia R at Lithia",2301500,"Fluoride",NA,1.53
2014-04-29,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.465
2014-04-29,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.742
2014-04-29,"Alafia R at Lithia",2301500,"Salinity",NA,0.34
2014-04-29,"Alafia R at Lithia",2301500,"TOC",NA,11.3
2014-04-29,"Alafia R at Lithia",2301500,"Temperature",NA,24.43
2014-04-29,"Alafia R at Lithia",2301500,"Turbidity",NA,2
2014-04-29,"Alafia R at Lithia",2301500,"pH",NA,8.01
2014-05-06,"Alafia R at Lithia",2301500,"Alkalinity",NA,76
2014-05-06,"Alafia R at Lithia",2301500,"Chlorophyll",NA,18
2014-05-06,"Alafia R at Lithia",2301500,"Color",NA,95
2014-05-06,"Alafia R at Lithia",2301500,"DO",NA,8.21
2014-05-06,"Alafia R at Lithia",2301500,"Fluoride",NA,1.1
2014-05-06,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.2
2014-05-06,"Alafia R at Lithia",2301500,"TOC",NA,17
2014-05-06,"Alafia R at Lithia",2301500,"Temperature",NA,22.8
2014-05-06,"Alafia R at Lithia",2301500,"Turbidity",NA,6.9
2014-05-06,"Alafia R at Lithia",2301500,"pH",NA,7.4
2014-05-13,"Alafia R at Lithia",2301500,"Alkalinity",NA,122
2014-05-13,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.6
2014-05-13,"Alafia R at Lithia",2301500,"Color",NA,61
2014-05-13,"Alafia R at Lithia",2301500,"DO",NA,7.735
2014-05-13,"Alafia R at Lithia",2301500,"Fluoride",NA,1.7
2014-05-13,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.5
2014-05-13,"Alafia R at Lithia",2301500,"TOC",NA,14
2014-05-13,"Alafia R at Lithia",2301500,"Temperature",NA,25.95
2014-05-13,"Alafia R at Lithia",2301500,"Turbidity",NA,2.9
2014-05-13,"Alafia R at Lithia",2301500,"pH",NA,7.6
2014-05-14,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,9.98
2014-05-14,"Hillsborough R at Morris Br",2303330,"Color",NA,35
2014-05-14,"Hillsborough R at Morris Br",2303330,"DO",NA,4.6
2014-05-14,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.26
2014-05-14,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.879
2014-05-14,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.248
2014-05-14,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.17
2014-05-14,"Hillsborough R at Morris Br",2303330,"TOC",NA,8.5
2014-05-14,"Hillsborough R at Morris Br",2303330,"Temperature",NA,25.2
2014-05-14,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,3.4
2014-05-14,"Hillsborough R at Morris Br",2303330,"pH",NA,7.48
2014-05-28,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.02
2014-05-28,"Alafia R at Bell Shoals",2301500,"Color",NA,17.8
2014-05-28,"Alafia R at Bell Shoals",2301500,"DO",NA,6.36
2014-05-28,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.86
2014-05-28,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.633
2014-05-28,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.475
2014-05-28,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.295
2014-05-28,"Alafia R at Bell Shoals",2301500,"TOC",NA,5.9
2014-05-28,"Alafia R at Bell Shoals",2301500,"Temperature",NA,25.0975
2014-05-28,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.4
2014-05-28,"Alafia R at Bell Shoals",2301500,"pH",NA,7.9925
2014-05-28,"Alafia R at Lithia",2301500,"Chlorophyll",NA,2.02
2014-05-28,"Alafia R at Lithia",2301500,"Color",NA,29.6
2014-05-28,"Alafia R at Lithia",2301500,"DO",NA,7.87
2014-05-28,"Alafia R at Lithia",2301500,"Fluoride",NA,1.47
2014-05-28,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.22
2014-05-28,"Alafia R at Lithia",2301500,"Phosphorus",NA,2.005
2014-05-28,"Alafia R at Lithia",2301500,"Salinity",NA,0.35
2014-05-28,"Alafia R at Lithia",2301500,"TOC",NA,10.8
2014-05-28,"Alafia R at Lithia",2301500,"Temperature",NA,25.18
2014-05-28,"Alafia R at Lithia",2301500,"Turbidity",NA,1.8
2014-05-28,"Alafia R at Lithia",2301500,"pH",NA,8.14
2014-06-03,"Alafia R at Lithia",2301500,"Alkalinity",NA,111
2014-06-03,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.8
2014-06-03,"Alafia R at Lithia",2301500,"Color",NA,67
2014-06-03,"Alafia R at Lithia",2301500,"DO",NA,11.11
2014-06-03,"Alafia R at Lithia",2301500,"Fluoride",NA,1.2
2014-06-03,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.4
2014-06-03,"Alafia R at Lithia",2301500,"TOC",NA,11
2014-06-03,"Alafia R at Lithia",2301500,"Temperature",NA,25.4
2014-06-03,"Alafia R at Lithia",2301500,"Turbidity",NA,2.1
2014-06-03,"Alafia R at Lithia",2301500,"pH",NA,7.8
